year,year_index,month,date,area,regnames,country_code,country_index,country,dengue_case,mt,st,rh,cp,tp,si,c1,c2,c3,c4,c5,c6,c7,c8,dengue_case.l1,proportion_year,proportion_season,GDP_per_capita,population,dengue_case.l1yr,cases2013-2019,mean_case1319,proportion_annual
2014,1,1,2014/1/1,all,SEA,1,10,Thailand,1748,22.68099,22.543993,65.83662,2.781052008,4.628544311,0,0,0,0,0,0,0,0,0,2360,0.22867878,0.042511795,5589.325591,68438730,154773,676814,96688,58085
2014,1,2,2014/2/1,all,SEA,1,10,Thailand,1528,26.00621,26.265282,68.6708,5.828822913,7.917969705,0,0,0,0,0,0,0,0,0,1748,0.22867878,0.037161341,5589.325591,68438730,154773,676814,96688,58085
2014,1,3,2014/3/1,all,SEA,1,10,Thailand,1672,28.62256,29.146955,67.03885,21.82046171,23.76443296,0,0,0,0,0,0,0,0,0,1528,0.22867878,0.040663456,5589.325591,68438730,154773,676814,96688,58085
2014,1,4,2014/4/1,all,SEA,1,10,Thailand,1382,29.62303,30.364973,69.81512,81.5138555,86.54594852,0,0,0,0,0,0,0,0,0,1672,0.22867878,0.033610584,5589.325591,68438730,154773,676814,96688,58085
2014,1,5,2014/5/1,all,SEA,1,10,Thailand,2474,29.78219,30.22754,72.86353,124.0811371,137.6809815,0,0,0,0,0,0,0,0,0,1382,0.22867878,0.060168296,5589.325591,68438730,154773,676814,96688,58085
2014,1,6,2014/6/1,all,SEA,1,10,Thailand,4357,29.08021,28.494375,76.63331,125.3025533,176.8998422,0,0,0,0,0,0,0,0,0,2474,0.22867878,0.105963325,5589.325591,68438730,154773,676814,96688,58085
2014,1,7,2014/7/1,all,SEA,1,10,Thailand,5911,28.40404,27.671297,78.22744,152.971762,217.6266517,0,0,0,0,0,0,0,0,0,4357,0.22867878,0.143756992,5589.325591,68438730,154773,676814,96688,58085
2014,1,8,2014/8/1,all,SEA,1,10,Thailand,5751,27.82789,27.17554,80.90269,172.0988848,238.2798408,0,0,0,0,0,0,0,0,0,5911,0.22867878,0.139865752,5589.325591,68438730,154773,676814,96688,58085
2014,1,9,2014/9/1,all,SEA,1,10,Thailand,4845,27.82461,27.057913,80.92002,153.7488953,202.6619906,0,0,0,0,0,0,0,0,0,5751,0.22867878,0.117831607,5589.325591,68438730,154773,676814,96688,58085
2014,1,10,2014/10/1,all,SEA,1,10,Thailand,4326,27.23521,26.50901,79.82198,119.4769162,153.6182203,0,0,0,0,0,0,0,0,0,4845,0.22867878,0.105209397,5589.325591,68438730,154773,676814,96688,58085
2014,1,11,2014/11/1,all,SEA,1,10,Thailand,4229,26.98217,26.447603,76.12706,55.27199934,80.26600503,0,0,0,0,0,0,0,0,0,4326,0.22867878,0.102850333,5589.325591,68438730,154773,676814,96688,58085
2014,1,12,2014/12/1,all,SEA,1,10,Thailand,2895,24.84042,24.618057,68.41691,28.01268191,42.48466108,0,0,0,0,0,0,0,0,0,4229,0.22867878,0.070407121,5589.325591,68438730,154773,676814,96688,58085
2015,2,1,2015/1/1,all,SEA,1,10,Thailand,2639,23.7208,23.677555,67.46243,13.77225668,23.58713979,0,0,0,0,0,0,0,0,0,2895,0.060752289,0.018206027,5741.353911,68714511,41118,676814,96688,-55570
2015,2,2,2015/2/1,all,SEA,1,10,Thailand,2183,26.02358,26.252829,67.24388,15.79010102,17.85271729,0,0,0,0,0,0,0,0,0,2639,0.060752289,0.015060158,5741.353911,68714511,41118,676814,96688,-55570
2015,2,3,2015/3/1,all,SEA,1,10,Thailand,2716,28.68481,29.21532,69.23526,40.36916854,43.01410521,0,0,0,0,0,0,0,0,0,2183,0.060752289,0.018737237,5741.353911,68714511,41118,676814,96688,-55570
2015,2,4,2015/4/1,all,SEA,1,10,Thailand,3431,29.35774,29.852928,66.45824,72.39625082,79.34847559,0,0,0,0,0,0,0,0,0,2716,0.060752289,0.023669905,5741.353911,68714511,41118,676814,96688,-55570
2015,2,5,2015/5/1,all,SEA,1,10,Thailand,8065,30.29092,30.755753,69.76207,90.1177184,100.6102606,0,0,0,0,0,0,0,0,0,3431,0.060752289,0.055639108,5741.353911,68714511,41118,676814,96688,-55570
2015,2,6,2015/6/1,all,SEA,1,10,Thailand,12913,29.52399,29.49408,72.34689,108.9308531,144.2633542,0,0,0,0,0,0,0,0,0,8065,0.060752289,0.089084663,5741.353911,68714511,41118,676814,96688,-55570
2015,2,7,2015/7/1,all,SEA,1,10,Thailand,17735,28.79565,28.205524,74.98064,125.2328174,221.2437717,0,0,0,0,0,0,0,0,0,12913,0.060752289,0.122350847,5741.353911,68714511,41118,676814,96688,-55570
2015,2,8,2015/8/1,all,SEA,1,10,Thailand,21852,28.40597,27.56707,77.93105,133.8924501,200.445466,0,0,0,0,0,0,0,0,0,17735,0.060752289,0.150753353,5741.353911,68714511,41118,676814,96688,-55570
2015,2,9,2015/9/1,all,SEA,1,10,Thailand,21181,28.0738,27.245394,80.99526,154.0686274,247.219798,0,0,0,0,0,0,0,0,0,21852,0.060752289,0.146124234,5741.353911,68714511,41118,676814,96688,-55570
2015,2,10,2015/10/1,all,SEA,1,10,Thailand,18058,27.40979,26.517443,80.45344,119.5978375,159.8950426,0,0,0,0,0,0,0,0,0,21181,0.060752289,0.124579171,5741.353911,68714511,41118,676814,96688,-55570
2015,2,11,2015/11/1,all,SEA,1,10,Thailand,23472,27.62414,27.243704,76.37001,62.59125752,80.81865371,0,0,0,0,0,0,0,0,0,18058,0.060752289,0.161929466,5741.353911,68714511,41118,676814,96688,-55570
2015,2,12,2015/12/1,all,SEA,1,10,Thailand,10707,26.18216,26.008837,72.5469,25.27631333,34.04673167,0,0,0,0,0,0,0,0,0,23472,0.060752289,0.073865831,5741.353911,68714511,41118,676814,96688,-55570
2016,3,1,2016/1/1,all,SEA,1,10,Thailand,7068,25.27483,25.30273,72.32815,30.08329316,38.035447,0,0,0,0,0,0,0,0,0,10707,0.214168147,0.110556694,5916.126072,68971331,144952,676814,96688,48264
2016,3,2,2016/2/1,all,SEA,1,10,Thailand,4060,25.46741,25.613161,63.7753,9.61869323,13.31587111,0,0,0,0,0,0,0,0,0,7068,0.214168147,0.063505967,5916.126072,68971331,144952,676814,96688,48264
2016,3,3,2016/3/1,all,SEA,1,10,Thailand,3712,29.07682,29.74183,63.52079,7.998654591,9.933686772,0,0,0,0,0,0,0,0,0,4060,0.214168147,0.058062599,5916.126072,68971331,144952,676814,96688,48264
2016,3,4,2016/4/1,all,SEA,1,10,Thailand,2152,31.53908,32.480026,61.37899,16.85416868,18.2962805,0,0,0,0,0,0,0,0,0,3712,0.214168147,0.033661291,5916.126072,68971331,144952,676814,96688,48264
2016,3,5,2016/5/1,all,SEA,1,10,Thailand,1981,30.61308,30.984077,69.49984,97.45775947,128.9658124,0,0,0,0,0,0,0,0,0,2152,0.214168147,0.030986532,5916.126072,68971331,144952,676814,96688,48264
2016,3,6,2016/6/1,all,SEA,1,10,Thailand,3741,28.90097,28.366116,76.90144,138.8830211,200.0616318,0,0,0,0,0,0,0,0,0,1981,0.214168147,0.058516213,5916.126072,68971331,144952,676814,96688,48264
2016,3,7,2016/7/1,all,SEA,1,10,Thailand,7491,28.14114,27.48859,81.03974,155.053167,210.5012348,0,0,0,0,0,0,0,0,0,3741,0.214168147,0.117173202,5916.126072,68971331,144952,676814,96688,48264
2016,3,8,2016/8/1,all,SEA,1,10,Thailand,10258,28.57503,27.852303,78.19602,147.463354,212.4593215,0,0,0,0,0,0,0,0,0,7491,0.214168147,0.16045424,5916.126072,68971331,144952,676814,96688,48264
2016,3,9,2016/9/1,all,SEA,1,10,Thailand,7995,27.82002,26.875168,82.29295,179.4829029,265.4154181,0,0,0,0,0,0,0,0,0,10258,0.214168147,0.125056702,5916.126072,68971331,144952,676814,96688,48264
2016,3,10,2016/10/1,all,SEA,1,10,Thailand,6336,27.70173,26.750607,82.22443,147.9517862,195.3487385,0,0,0,0,0,0,0,0,0,7995,0.214168147,0.09910685,5916.126072,68971331,144952,676814,96688,48264
2016,3,11,2016/11/1,all,SEA,1,10,Thailand,5253,27.05187,25.929394,77.87242,70.16232283,94.36963359,0,0,0,0,0,0,0,0,0,6336,0.214168147,0.082166711,5916.126072,68971331,144952,676814,96688,48264
2016,3,12,2016/12/1,all,SEA,1,10,Thailand,3884,25.42934,24.820105,70.30322,44.34107887,83.69663065,0,0,0,0,0,0,0,0,0,5253,0.214168147,0.060752999,5916.126072,68971331,144952,676814,96688,48264
2017,4,1,2017/1/1,all,SEA,1,10,Thailand,3425,25.75015,25.245993,72.09782,50.86725514,86.37807289,0,0,0,0,0,0,0,0,0,3884,0.094458743,0.063471767,6135.47196,69209858,63931,676814,96688,-32757
2017,4,2,2017/2/1,all,SEA,1,10,Thailand,2477,26.15718,26.213718,64.64592,11.60963189,15.10334371,0,0,0,0,0,0,0,0,0,3425,0.094458743,0.045903523,6135.47196,69209858,63931,676814,96688,-32757
2017,4,3,2017/3/1,all,SEA,1,10,Thailand,2158,28.42987,28.813522,68.54718,68.6350599,74.42256089,0,0,0,0,0,0,0,0,0,2477,0.094458743,0.039991846,6135.47196,69209858,63931,676814,96688,-32757
2017,4,4,2017/4/1,all,SEA,1,10,Thailand,2140,29.33172,29.726995,69.92897,72.73262513,92.55832208,0,0,0,0,0,0,0,0,0,2158,0.094458743,0.039658272,6135.47196,69209858,63931,676814,96688,-32757
2017,4,5,2017/5/1,all,SEA,1,10,Thailand,3771,28.8313,28.50192,79.24734,182.6836047,254.4163667,0,0,0,0,0,0,0,0,0,2140,0.094458743,0.069883805,6135.47196,69209858,63931,676814,96688,-32757
2017,4,6,2017/6/1,all,SEA,1,10,Thailand,7259,28.69991,27.86161,78.89085,126.6624852,166.5852487,0,0,0,0,0,0,0,0,0,3771,0.094458743,0.134523081,6135.47196,69209858,63931,676814,96688,-32757
2017,4,7,2017/7/1,all,SEA,1,10,Thailand,8581,27.77981,26.861464,82.05149,161.6944898,287.1196125,0,0,0,0,0,0,0,0,0,7259,0.094458743,0.159022257,6135.47196,69209858,63931,676814,96688,-32757
2017,4,8,2017/8/1,all,SEA,1,10,Thailand,7708,28.24307,27.356401,81.23473,160.6061867,234.1628063,0,0,0,0,0,0,0,0,0,8581,0.094458743,0.142843906,6135.47196,69209858,63931,676814,96688,-32757
2017,4,9,2017/9/1,all,SEA,1,10,Thailand,5121,28.27146,27.637772,81.99117,170.7753882,221.5589313,0,0,0,0,0,0,0,0,0,7708,0.094458743,0.094901874,6135.47196,69209858,63931,676814,96688,-32757
2017,4,10,2017/10/1,all,SEA,1,10,Thailand,4167,27.38446,26.342283,81.38947,162.7312488,230.3168566,0,0,0,0,0,0,0,0,0,5121,0.094458743,0.077222438,6135.47196,69209858,63931,676814,96688,-32757
2017,4,11,2017/11/1,all,SEA,1,10,Thailand,4179,26.47369,25.497458,76.20464,70.72119877,129.0065809,0,0,0,0,0,0,0,0,0,4167,0.094458743,0.077444821,6135.47196,69209858,63931,676814,96688,-32757
2017,4,12,2017/12/1,all,SEA,1,10,Thailand,2975,24.45133,23.991362,71.35342,37.07076762,56.785182,0,0,0,0,0,0,0,0,0,4179,0.094458743,0.05513241,6135.47196,69209858,63931,676814,96688,-32757
2018,5,1,2018/1/1,all,SEA,1,10,Thailand,2240,25.28432,24.984312,74.33849,41.11199166,54.8920426,0,0,0,0,0,0,0,0,0,2975,0.079727961,0.025770231,6370.014976,69428524,53961,676814,96688,-42727
2018,5,2,2018/2/1,all,SEA,1,10,Thailand,1991,25.63821,25.66634,71.01824,25.67005068,28.4748555,0,0,0,0,0,0,0,0,0,2240,0.079727961,0.022905594,6370.014976,69428524,53961,676814,96688,-42727
2018,5,3,2018/3/1,all,SEA,1,10,Thailand,2599,27.94134,28.344042,70.73036,42.99532475,50.01577656,0,0,0,0,0,0,0,0,0,1991,0.079727961,0.02990037,6370.014976,69428524,53961,676814,96688,-42727
2018,5,4,2018/4/1,all,SEA,1,10,Thailand,3100,28.42811,28.73793,72.69804,97.76453924,137.2048827,0,0,0,0,0,0,0,0,0,2599,0.079727961,0.035664159,6370.014976,69428524,53961,676814,96688,-42727
2018,5,5,2018/5/1,all,SEA,1,10,Thailand,7293,28.57021,28.557451,79.11877,156.0908221,179.7418691,0,0,0,0,0,0,0,0,0,3100,0.079727961,0.083902809,6370.014976,69428524,53961,676814,96688,-42727
2018,5,6,2018/6/1,all,SEA,1,10,Thailand,13636,28.59754,27.94068,78.25941,128.2478563,181.4966964,0,0,0,0,0,0,0,0,0,7293,0.079727961,0.15687628,6370.014976,69428524,53961,676814,96688,-42727
2018,5,7,2018/7/1,all,SEA,1,10,Thailand,14114,28.11671,27.165936,79.56274,147.1623977,260.3452511,0,0,0,0,0,0,0,0,0,13636,0.079727961,0.162375463,6370.014976,69428524,53961,676814,96688,-42727
2018,5,8,2018/8/1,all,SEA,1,10,Thailand,12408,27.76181,26.749212,80.61165,145.2966867,231.8234428,0,0,0,0,0,0,0,0,0,14114,0.079727961,0.142748671,6370.014976,69428524,53961,676814,96688,-42727
2018,5,9,2018/9/1,all,SEA,1,10,Thailand,9042,27.93903,27.249464,81.05507,183.0323943,229.3412044,0,0,0,0,0,0,0,0,0,12408,0.079727961,0.104024298,6370.014976,69428524,53961,676814,96688,-42727
2018,5,10,2018/10/1,all,SEA,1,10,Thailand,7527,27.72515,27.005972,78.82504,123.3208645,151.7779449,0,0,0,0,0,0,0,0,0,9042,0.079727961,0.086594878,6370.014976,69428524,53961,676814,96688,-42727
2018,5,11,2018/11/1,all,SEA,1,10,Thailand,7247,27.01545,26.576792,74.42427,46.24433884,67.18535682,0,0,0,0,0,0,0,0,0,7527,0.079727961,0.083373599,6370.014976,69428524,53961,676814,96688,-42727
2018,5,12,2018/12/1,all,SEA,1,10,Thailand,5725,26.38199,26.133938,72.42935,41.23578899,63.46822338,0,0,0,0,0,0,0,0,0,7247,0.079727961,0.065863648,6370.014976,69428524,53961,676814,96688,-42727
2019,6,1,2019/1/1,all,SEA,1,10,Thailand,5797,25.81376,25.684793,69.06002,20.89754825,43.30436104,0,0,0,0,0,0,0,0,0,5725,0.128428194,0.044198937,6502.647476,69625582,86922,676814,96688,-9766
2019,6,2,2019/2/1,all,SEA,1,10,Thailand,4984,27.88217,28.287163,69.22371,14.69287106,16.17815451,0,0,0,0,0,0,0,0,0,5797,0.128428194,0.038000259,6502.647476,69625582,86922,676814,96688,-9766
2019,6,3,2019/3/1,all,SEA,1,10,Thailand,5369,29.18049,29.818575,65.2861,25.24231954,27.71018077,0,0,0,0,0,0,0,0,0,4984,0.128428194,0.040935673,6502.647476,69625582,86922,676814,96688,-9766
2019,6,4,2019/4/1,all,SEA,1,10,Thailand,4931,30.83752,31.82919,66.05038,48.70532357,51.00698019,0,0,0,0,0,0,0,0,0,5369,0.128428194,0.037596163,6502.647476,69625582,86922,676814,96688,-9766
2019,6,5,2019/5/1,all,SEA,1,10,Thailand,8350,30.04513,30.447628,71.78357,136.4663549,158.4757202,0,0,0,0,0,0,0,0,0,4931,0.128428194,0.063664158,6502.647476,69625582,86922,676814,96688,-9766
2019,6,6,2019/6/1,all,SEA,1,10,Thailand,18697,29.37344,28.970198,76.62725,119.32576,157.0664949,0,0,0,0,0,0,0,0,0,8350,0.128428194,0.142554343,6502.647476,69625582,86922,676814,96688,-9766
2019,6,7,2019/7/1,all,SEA,1,10,Thailand,22413,28.96206,28.52044,74.14871,87.97743635,141.8255049,0,0,0,0,0,0,0,0,0,18697,0.128428194,0.1708868,6502.647476,69625582,86922,676814,96688,-9766
2019,6,8,2019/8/1,all,SEA,1,10,Thailand,18209,28.02346,27.03724,80.30116,166.7034295,311.4713118,0,0,0,0,0,0,0,0,0,22413,0.128428194,0.138833612,6502.647476,69625582,86922,676814,96688,-9766
2019,6,9,2019/9/1,all,SEA,1,10,Thailand,14367,27.79839,26.880863,79.80574,129.9062729,236.6477921,0,0,0,0,0,0,0,0,0,18209,0.128428194,0.109540474,6502.647476,69625582,86922,676814,96688,-9766
2019,6,10,2019/10/1,all,SEA,1,10,Thailand,12848,28.11399,27.90141,76.46112,94.165895,106.7806975,0,0,0,0,0,0,0,0,0,14367,0.128428194,0.097958935,6502.647476,69625582,86922,676814,96688,-9766
2019,6,11,2019/11/1,all,SEA,1,10,Thailand,10418,26.80084,26.59601,70.38219,35.46999572,45.72441014,0,0,0,0,0,0,0,0,0,12848,0.128428194,0.079431521,6502.647476,69625582,86922,676814,96688,-9766
2019,6,12,2019/12/1,all,SEA,1,10,Thailand,4774,24.79169,24.864614,66.28221,9.984556867,14.76806124,0,0,0,0,0,0,0,0,0,10418,0.128428194,0.036399125,6502.647476,69625582,86922,676814,96688,-9766
2020,7,1,2020/1/1,all,SEA,1,10,Thailand,,26.58802,26.932404,68.0525,5.525211673,6.972772441,0,0,0,0,0,0,0,0,0,4774,0.193785885,0.054086656,6502.647476,69799978,131157,676814,96688,34469
2020,7,2,2020/2/1,all,SEA,1,10,Thailand,,27.09621,27.466948,62.78754,6.742578906,9.478048514,0,0,0,0,0,0,0,0,0,3856,0.193785885,0.038909851,6502.647476,69799978,131157,676814,96688,34469
2020,7,3,2020/3/1,all,SEA,1,10,Thailand,,29.42389,30.124708,65.72816,30.85112068,34.93847859,35.90258065,46.77419355,27.41935484,53.22580645,32.25806452,0,11.82795699,14.51612903,53.22580645,2774,0.193785885,0.035473328,6502.647476,69799978,131157,676814,96688,34469
2020,7,4,2020/4/1,all,SEA,1,10,Thailand,,29.91919,30.714632,66.8047,59.41470153,70.49735269,76.264,100,82.22222222,98.33333333,74.16666667,23.33333333,33.33333333,75,100,2529,0.193785885,0.043580716,6502.647476,69799978,131157,676814,96688,34469
2020,7,5,2020/5/1,all,SEA,1,10,Thailand,,30.55429,31.109606,71.08701,92.375852,111.3007717,75,100,66.66666667,100,75,25,33.33333333,75,100,3107,0.193785885,0.080470733,6502.647476,69799978,131157,676814,96688,34469
2020,7,6,2020/6/1,all,SEA,1,10,Thailand,,29.06065,28.842613,77.4785,135.261082,178.6933259,62.99333333,82.22222222,38.88888889,58.33333333,54.16666667,25,33.33333333,75,100,5737,0.193785885,0.128694262,6502.647476,69799978,131157,676814,96688,34469
2020,7,7,2020/7/1,all,SEA,1,10,Thailand,,28.93933,28.764524,77.4315,148.1425083,177.5237081,52.78,33.33333333,33.33333333,50,50,25,33.33333333,75,75,9175,0.193785885,0.220372267,6502.647476,69799978,131157,676814,96688,34469
2020,7,8,2020/8/1,all,SEA,1,10,Thailand,,28.27756,27.597334,80.01927,133.5723974,219.9856551,51.16580645,33.33333333,33.33333333,50,50,25,33.33333333,60.48387097,75,15711,0.193785885,0.174897956,6502.647476,69799978,131157,676814,96688,34469
2020,7,9,2020/9/1,all,SEA,1,10,Thailand,,28.26969,27.755451,82.05768,172.0615787,267.165916,46.386,33.33333333,33.33333333,50,50,5,33.33333333,37.5,75,12469,0.193785885,0.110838371,6502.647476,69799978,131157,676814,96688,34469
2020,7,10,2020/10/1,all,SEA,1,10,Thailand,,26.34717,25.146692,83.35703,130.517032,280.0481111,47.22,33.33333333,33.33333333,50,50,0,33.33333333,50,75,7902,0.193785885,0.060047971,6502.647476,69799978,131157,676814,96688,34469
2020,7,11,2020/11/1,all,SEA,1,10,Thailand,,26.66185,25.532835,73.38425,46.61613641,62.60596617,48.054,33.33333333,33.33333333,50,50,15,33.33333333,50,67.5,4281,0.193785885,0.039456889,6502.647476,69799978,131157,676814,96688,34469
2020,7,12,2020/12/1,all,SEA,1,10,Thailand,,24.93883,24.537174,69.52872,22.31718446,43.0933603,54.92870968,51.07526882,51.07526882,50,50,50,33.33333333,58.87096774,50,2813,0.193785885,0.013170999,6502.647476,69799978,131157,676814,96688,34469
2014,1,1,2014/1/1,all,SEA,2,9,Laos,68,18.0176,17.152128,72.61327,0.938209575,2.368505838,0,0,0,0,0,0,0,0,0,200,0.410390875,0.039488966,1456.467655,6639756,44685,108884,15555,29130
2014,1,2,2014/2/1,all,SEA,2,9,Laos,105,21.40346,20.682032,68.64133,4.237133632,6.944431242,0,0,0,0,0,0,0,0,0,68,0.410390875,0.06097561,1456.467655,6639756,44685,108884,15555,29130
2014,1,3,2014/3/1,all,SEA,2,9,Laos,184,25.03134,24.642395,67.59446,22.87591637,25.93043632,0,0,0,0,0,0,0,0,0,105,0.410390875,0.106852497,1456.467655,6639756,44685,108884,15555,29130
2014,1,4,2014/4/1,all,SEA,2,9,Laos,120,26.26104,25.856491,76.77922,124.6225137,133.585654,0,0,0,0,0,0,0,0,0,184,0.410390875,0.069686411,1456.467655,6639756,44685,108884,15555,29130
2014,1,5,2014/5/1,all,SEA,2,9,Laos,232,27.03694,26.274107,78.76359,141.9917946,155.3580195,0,0,0,0,0,0,0,0,0,120,0.410390875,0.134727062,1456.467655,6639756,44685,108884,15555,29130
2014,1,6,2014/6/1,all,SEA,2,9,Laos,210,26.40082,25.280216,85.14446,245.9435068,364.9372204,0,0,0,0,0,0,0,0,0,232,0.410390875,0.12195122,1456.467655,6639756,44685,108884,15555,29130
2014,1,7,2014/7/1,all,SEA,2,9,Laos,216,25.60069,24.348286,88.76611,320.6145824,442.7289362,0,0,0,0,0,0,0,0,0,210,0.410390875,0.12543554,1456.467655,6639756,44685,108884,15555,29130
2014,1,8,2014/8/1,all,SEA,2,9,Laos,205,25.61367,24.27932,87.10718,237.7059401,353.5628485,0,0,0,0,0,0,0,0,0,216,0.410390875,0.119047619,1456.467655,6639756,44685,108884,15555,29130
2014,1,9,2014/9/1,all,SEA,2,9,Laos,184,25.69431,24.270414,86.40856,181.9587277,251.5311995,0,0,0,0,0,0,0,0,0,205,0.410390875,0.106852497,1456.467655,6639756,44685,108884,15555,29130
2014,1,10,2014/10/1,all,SEA,2,9,Laos,90,24.71232,23.379894,79.53561,57.42772097,73.25586912,0,0,0,0,0,0,0,0,0,184,0.410390875,0.052264808,1456.467655,6639756,44685,108884,15555,29130
2014,1,11,2014/11/1,all,SEA,2,9,Laos,78,23.49379,22.361393,79.45032,20.54246286,38.75024523,0,0,0,0,0,0,0,0,0,90,0.410390875,0.045296167,1456.467655,6639756,44685,108884,15555,29130
2014,1,12,2014/12/1,all,SEA,2,9,Laos,30,19.58308,18.742516,75.35403,6.43067841,13.11247536,0,0,0,0,0,0,0,0,0,78,0.410390875,0.017421603,1456.467655,6639756,44685,108884,15555,29130
2015,2,1,2015/1/1,all,SEA,2,9,Laos,21,18.71471,17.973637,72.5461,11.14967546,30.47540163,0,0,0,0,0,0,0,0,0,30,0.015814996,0.010769231,1538.851169,6741164,1722,108884,15555,-13833
2015,2,2,2015/2/1,all,SEA,2,9,Laos,56,21.60541,20.927248,71.22072,15.79393718,18.8635281,0,0,0,0,0,0,0,0,0,21,0.015814996,0.028717949,1538.851169,6741164,1722,108884,15555,-13833
2015,2,3,2015/3/1,all,SEA,2,9,Laos,45,25.26273,24.81814,70.83254,39.71989802,45.25048496,0,0,0,0,0,0,0,0,0,56,0.015814996,0.023076923,1538.851169,6741164,1722,108884,15555,-13833
2015,2,4,2015/4/1,all,SEA,2,9,Laos,78,26.14444,25.411362,68.10416,67.76677606,76.42379198,0,0,0,0,0,0,0,0,0,45,0.015814996,0.04,1538.851169,6741164,1722,108884,15555,-13833
2015,2,5,2015/5/1,all,SEA,2,9,Laos,59,27.58034,26.94426,76.21838,129.9833558,143.2712175,0,0,0,0,0,0,0,0,0,78,0.015814996,0.03025641,1538.851169,6741164,1722,108884,15555,-13833
2015,2,6,2015/6/1,all,SEA,2,9,Laos,231,27.19737,26.291504,79.15689,145.8841426,200.7703588,0,0,0,0,0,0,0,0,0,59,0.015814996,0.118461538,1538.851169,6741164,1722,108884,15555,-13833
2015,2,7,2015/7/1,all,SEA,2,9,Laos,251,25.90995,24.513918,84.4494,222.3513888,457.8894911,0,0,0,0,0,0,0,0,0,231,0.015814996,0.128717949,1538.851169,6741164,1722,108884,15555,-13833
2015,2,8,2015/8/1,all,SEA,2,9,Laos,314,26.09444,24.620052,85.78654,233.2305377,391.444453,0,0,0,0,0,0,0,0,0,251,0.015814996,0.161025641,1538.851169,6741164,1722,108884,15555,-13833
2015,2,9,2015/9/1,all,SEA,2,9,Laos,259,26.03154,24.394802,85.764,173.1252073,247.5134817,0,0,0,0,0,0,0,0,0,314,0.015814996,0.132820513,1538.851169,6741164,1722,108884,15555,-13833
2015,2,10,2015/10/1,all,SEA,2,9,Laos,285,24.60956,23.151012,81.9313,100.9946281,144.4899559,0,0,0,0,0,0,0,0,0,259,0.015814996,0.146153846,1538.851169,6741164,1722,108884,15555,-13833
2015,2,11,2015/11/1,all,SEA,2,9,Laos,176,24.27737,23.097399,80.21729,33.70873319,47.03752103,0,0,0,0,0,0,0,0,0,285,0.015814996,0.09025641,1538.851169,6741164,1722,108884,15555,-13833
2015,2,12,2015/12/1,all,SEA,2,9,Laos,175,21.23882,20.302757,78.11647,20.88387911,41.0010019,0,0,0,0,0,0,0,0,0,176,0.015814996,0.08974359,1538.851169,6741164,1722,108884,15555,-13833
2016,3,1,2016/1/1,all,SEA,2,9,Laos,96,19.98113,19.180574,77.99889,32.50329629,52.80476296,0,0,0,0,0,0,0,0,0,175,0.017908967,0.017400761,1621.738558,6845846,1950,108884,15555,-13605
2016,3,2,2016/2/1,all,SEA,2,9,Laos,82,19.29659,18.543432,69.06464,4.737812916,8.470766902,0,0,0,0,0,0,0,0,0,96,0.017908967,0.01486315,1621.738558,6845846,1950,108884,15555,-13605
2016,3,3,2016/3/1,all,SEA,2,9,Laos,59,24.67303,24.233156,65.19714,7.096322627,8.909368458,0,0,0,0,0,0,0,0,0,82,0.017908967,0.010694218,1621.738558,6845846,1950,108884,15555,-13605
2016,3,4,2016/4/1,all,SEA,2,9,Laos,105,27.93803,27.626736,65.24126,44.52856709,46.60057284,0,0,0,0,0,0,0,0,0,59,0.017908967,0.019032083,1621.738558,6845846,1950,108884,15555,-13605
2016,3,5,2016/5/1,all,SEA,2,9,Laos,398,27.19543,26.41967,78.28898,163.1226301,208.7891066,0,0,0,0,0,0,0,0,0,105,0.017908967,0.072140656,1621.738558,6845846,1950,108884,15555,-13605
2016,3,6,2016/6/1,all,SEA,2,9,Laos,690,26.73603,25.367775,83.50913,207.0870747,270.5119949,0,0,0,0,0,0,0,0,0,398,0.017908967,0.125067972,1621.738558,6845846,1950,108884,15555,-13605
2016,3,7,2016/7/1,all,SEA,2,9,Laos,835,26.09623,24.785286,85.55488,219.9226438,292.277293,0,0,0,0,0,0,0,0,0,690,0.017908967,0.151350372,1621.738558,6845846,1950,108884,15555,-13605
2016,3,8,2016/8/1,all,SEA,2,9,Laos,754,26.08392,24.752722,86.76874,261.7772954,430.1122057,0,0,0,0,0,0,0,0,0,835,0.017908967,0.136668479,1621.738558,6845846,1950,108884,15555,-13605
2016,3,9,2016/9/1,all,SEA,2,9,Laos,645,25.78415,24.435463,86.5582,225.2087423,325.2127983,0,0,0,0,0,0,0,0,0,754,0.017908967,0.116911365,1621.738558,6845846,1950,108884,15555,-13605
2016,3,10,2016/10/1,all,SEA,2,9,Laos,894,25.55583,23.974363,83.31943,104.3494991,149.0393987,0,0,0,0,0,0,0,0,0,645,0.017908967,0.162044589,1621.738558,6845846,1950,108884,15555,-13605
2016,3,11,2016/11/1,all,SEA,2,9,Laos,715,23.54654,21.837168,81.22465,45.28548072,86.80004594,0,0,0,0,0,0,0,0,0,894,0.017908967,0.12959942,1621.738558,6845846,1950,108884,15555,-13605
2016,3,12,2016/12/1,all,SEA,2,9,Laos,244,20.8309,19.60118,76.58695,14.06054396,31.22936716,0,0,0,0,0,0,0,0,0,715,0.017908967,0.044226935,1621.738558,6845846,1950,108884,15555,-13605
